ticker	market cap	industry	sector	current price	gross margin	net income margin	expenses portion	ROE	ROA	receivables turnover days	inventories turnover days	total assets turnover days	liability/asset ratio	current ratio	acid-test ratio	revenue growth	net income growth	operating income growth	free cash flow growth	wacc	roic	excess return	economic profit	stockholders equity growth	dividend yield	dividend payout ratio	dcf	beta	 annual return	 annual risk	annual sharpe
SU	2.60E+10	Oil & Gas - Integrated	Energy	16.57	0.58712	0.047794048	0.477981703	0.039311961	0.019922176	40.01322064	92.75337662	929.5437929	0.494553412	1.266129692	0.882854558	-0.025443031	1.265666427	1.858909003	-2.165086204	0.127611266	0.02924271	-0.098368556	-4308896851	-0.024440749	0.03838181	1.04715906	2.753420419	1.417436057	-0.03984701	0.318780945	-0.124998092
LYG	2.60E+10	Banks	Financial Services	1.45	0.5153	0.067204646	0.355408913	0.03748131	0.002248708	1.356887237	0	8410.749593	0.940266702	0.234820645	0.234820645	-0.056484438	0.535557116	0.505885635	591.40336	0.052591587	0.007018574	-0.045573013	-9383355740	-0.028816932	0.00656973	0.953662823	3.471324628	1.318372141	-0.188802058	0.34505819	-0.547160054
CM	2.59E+10	Banks	Financial Services	58.32	1	0.273440999	0.607251241	0.164904545	0.008227038	0	0	11618.23552	0.949383939	0.269100744	0.269100744	0.026166587	0.051861257	0.043060487	-0.960079239	0.035065221	0.049371793	0.014306571	781566236.8	0.10238547	0.051163717	0.423585711	1085.550355	1.014749659	-0.024354982	0.224504869	-0.10848309
ED	2.59E+10	Utilities - Regulated	Utilities	77.54	0.989132173	0.104283458	0.802478902	0.089369402	0.02678248	33.71368427	1114.471559	1345.536573	0.700647101	0.812474173	0.73516141	0.000222328	0.059091226	0.035670513	-0.324015793	0.032637899	0.044257481	0.011619581	333302334.5	0.06470283	0.035750676	0.607965617	666.4670082	0.256085719	0.05813679	0.172409546	0.337201688
IQV	2.59E+10	Medical Diagnostics & Research	Healthcare	135.49	0.227581741	0.052142862	0.158817073	-0.181670175	0.036259974	0	0	637.5263981	0.753186566	1.215348999	1.215348999	0.159918816	1.74028146	0.057442952	0.160302841	0.104116358	0.057140821	-0.046975537	-1048888498	-5.51593682	0	0	197.8052543	1.332322689	0.180889576	0.313146357	0.577651861
AFL	2.58E+10	Insurance - Life	Financial Services	35.92	0.436327596	0.143151971	0.115976644	0.149066798	0.024176757	10.21755278	0	2068.196087	0.838596091	4.11646913	4.11646913	-0.017352627	0.041651555	0.009961506	-0.091191798	0.087165978	0.118719994	0.031554016	837552559.9	0.106304572	0.040185581	0.228641767	114.5797366	1.023867279	0.051841736	0.214528546	0.241654255
SYY	2.57E+10	Retail - Defensive	Consumer Defensive	50.54	0.184875068	0.021161964	0.149376316	0.424587601	0.066334833	24.85467077	23.55475449	112.5462096	0.817471634	1.47132188	0.996473753	0.052947525	0.149118933	0.104839102	0.129652432	0.089223606	0.10796397	0.018740364	189831431.6	-0.120875529	0.024221405	0.665541657	54.90403686	1.134411541	0.118371461	0.27548176	0.429688924
VLO	2.57E+10	Oil & Gas - Refining & Marketing	Energy	63.02	0.085450714	0.033597052	0.008467622	0.149743006	0.065562168	0	26.55075775	180.2274183	0.565639699	1.777098619	1.135994035	-0.010845304	-0.001490627	-0.048798875	0.21054379	0.155624614	0.106954216	-0.048670398	-1461229449	0.01160338	0.033959676	0.41159039	71.80301477	1.904955255	0.111334105	0.427916323	0.26017728
CLX	2.56E+10	Consumer Packaged Goods	Consumer Defensive	203.48	0.441978734	0.119751083	0.199297758	2.198188871	0.15183812	13.72017853	44.80195107	248.2473911	0.906908627	0.961180677	0.643317915	0.019104069	0.073884678	0.001071376	0.018483198	0.03171091	0.265277146	0.233566236	628789872	0.490264165	0.024563598	0.602012699	851.4247753	0.253367487	0.138837043	0.180232997	0.770319782
VRSK	2.56E+10	Business Services	Industrials	157.49	0.621576158	0.255901944	0.148217738	0.657331208	0.116456264	49.21757275	0	772.6786269	0.74145169	0.52927202	0.52927202	0.087008767	0.119866584	0.063480404	0.165919107	0.062978497	0.150177489	0.087198992	283735843.5	1.075620927	0	0	119.0615937	0.651395965	0.169744564	0.185681053	0.914172778
KR	2.55E+10	Retail - Defensive	Consumer Defensive	32.81	0.220640507	0.018094049	0	0.291242062	0.056753888	0	30.80773823	110.4134414	0.806406035	0.774227467	0.195113533	0.024656697	0.055686564	-0.035509527	0.163866007	0.034833456	0.105565606	0.07073215	1438540087	0.101128222	0.016227218	0.214359462	148.9274571	0.264007143	0.017164393	0.285661806	0.060086412
APH	2.55E+10	Computer Hardware	Technology	86.25	0.323049292	0.129624025	0.14786478	0.235529524	0.098194313	74.94362192	79.60919211	454.2208843	0.583156866	2.560324816	1.914080452	0.09172541	0.151188207	0.096952998	0.144975949	0.108864941	0.127271239	0.018406298	134262398.8	0.093784856	0.008955396	0.23723698	60.30171226	1.23703314	0.108586936	0.239636832	0.453131245
PEG	2.52E+10	Utilities - Regulated	Utilities	49.84	0.866546401	0.14974103	0.790904259	0.104389862	0.034182388	47.62884167	25.52756573	1530.451537	0.673346797	0.823214691	0.686176992	-0.012834082	0.099959534	0.004335109	-4.081261485	0.057299027	0.061802059	0.004503032	41099493.58	0.043921394	0.034992463	0.630470072	-38.56791859	0.634082423	0.046105851	0.190662291	0.241819453
SIRI	2.51E+10	Entertainment	Consumer Cyclical	5.74	0.894323202	0.140135375	0.398074217	-1.263519412	0.092038419	1.761713637	119.6424316	539.0469827	1.118185938	0.221601099	0.214604958	0.13729829	0.191519958	0.083929901	0.087575885	0.096941126	0.145712707	0.048771581	260534583.8	0.630285512	0.004711631	0.155329529	10.49911398	1.138611862	0.111586979	0.24380551	0.457688503
YUM	2.51E+10	Restaurants	Consumer Cyclical	83.28	0.530620812	0.320357291	0.949499889	0.113108265	0.26574265	34.42173167	-173.7274625	456.0509488	2.112765335	1.041181157	1.019370661	0.028420665	0.059994263	0.090189704	0.031640745	0.060323815	0.390653844	0.330330029	979392228.6	-1.206185102	0.018521971	0.338913346	125.5621234	0.94233548	0.086379687	0.255515327	0.338060687
SCCO	2.50E+10	Metals & Mining	Basic Materials	32.34	0.373873513	0.164222563	0.026632234	0.169090863	0.07341951	39.44707016	110.090669	778.5181716	0.565937556	2.686083603	1.804588026	0.053603251	0.125213542	0.093859918	-1.070418152	0.084504073	0.084522753	1.87E-05	15477439.21	0.034872358	0.022568052	0.541532086	13.16249226	1.035033485	0.067015216	0.31528827	0.212552202
TROW	2.50E+10	Asset Management	Financial Services	109.67	0.6	0.202507739	0.336705436	0.271339157	0.220168277	23.01071538	0	299.8464627	0.186456512	10.68525832	10.68525832	-0.179894372	0.121507755	0.05285369	6.496993519	0.115851654	0.271339157	0.155487503	913118627.5	0.061690115	0.033348078	0.481830392	11.24662868	1.174194001	0.09139996	0.248562944	0.36771354
HRL	2.49E+10	Consumer Packaged Goods	Consumer Defensive	46.29	0.209567715	0.093795339	0.087434887	0.177851578	0.12357208	23.36738819	48.27511915	260.4500341	0.30497582	1.89574769	1.013009756	0.004241126	0.109885733	0.059822367	0.040136488	0.006510818	0.165733712	0.159222894	847912899.1	0.104602361	0.020606702	0.387465536	-72.44321688	-0.033692516	0.117295644	0.204462664	0.573677569
MSI	2.47E+10	Communication Equipment	Technology	140.82	0.476375267	0.105599487	0.272495094	-1.303759426	0.069462773	85.95502258	37.76997544	530.196945	1.042759866	1.834813314	1.711376276	-0.017505869	-1.787887075	-0.712435155	-0.799016109	0.069404538	0.140075967	0.070671429	364002330.8	1.470471797	0.019132648	-0.086576364	-71.57958038	0.78073397	0.205297971	0.240112475	0.855007517
RSG	2.47E+10	Waste Management	Industrials	77.48	0.381753749	0.08808329	0.105308293	0.107648581	0.040362091	38.4210774	0	777.0501065	0.624170776	0.652391131	0.652391131	0.036153002	0.202829244	0.078968776	0.125150146	0.059018158	0.053735922	-0.005282236	-75847974.86	0.000769546	0.022685771	0.539518445	93.2072452	0.664511609	0.143964871	0.150501862	0.956565381
TEF	2.47E+10	Communication Services	Communication Services	4.81	0.70556	0.048988767	0.624400759	0.136446504	0.021046884	74.69318928	28.97550805	842.0551075	0.942878244	0.670291051	0.630482967	-0.038048294	0.402725107	0.155175266	-0.032035849	0.061208199	0.032866231	-0.028341968	-2439583781	-0.051641354	0.051795863	1.62623959	21.45510365	0.729257381	-0.18178381	0.252164617	-0.720893407
TRV	2.45E+10	Insurance - Property & Casualty	Financial Services	96.85	0.425642723	0.094980668	0.14539374	0.1146876	0.026455303	87.7162646	0	1265.064901	0.769652307	5.674212691	5.674212691	0.030865343	-0.048715987	-0.079109676	0.080286331	0.090130353	0.1146876	0.024557246	578721504.8	0.010809726	0.022416877	0.298476422	290.5375384	0.891542343	0.013111485	0.203713227	0.064362463
WLTW	2.44E+10	Brokers & Exchanges	Financial Services	189.86	1	0.083411481	0.858720832	0.08751385	0.020422449	96.66320775	0	1350.677731	0.728698548	1.043309625	1.043309625	0.241310568	0.246904575	0.205744993	1.434050996	0.069172752	0.050149507	-0.019023246	-274300262.5	0.731539529	0.017248049	0.491906959	348.693625	0.722982219	0.092037926	0.181013408	0.508459163
KLAC	2.44E+10	Semiconductors	Technology	155.63	0.613671989	0.217661796	0.286438627	0.705279867	0.131697944	65.24175277	204.9943461	567.5632077	0.790097145	3.46546065	2.793565019	0.095805834	0.239696231	0.190924587	0.102593468	0.109167311	0.181630171	0.07246286	323275172.3	0.30748841	0.083418804	2.014244453	122.5000998	1.289170531	0.243190171	0.325330675	0.74751688
ZBH	2.44E+10	Medical Devices	Healthcare	118.02	0.71267739	0.080485775	0.549064266	0.055569035	0.029148877	70.48865111	338.3353045	1079.212442	0.535684981	2.60751461	1.614830954	0.121496586	0.790334094	-0.152292657	0.218701477	0.086278857	0.033522417	-0.05275644	-1049092296	0.14077885	0.008404883	0.29572392	108.5043458	1.23293978	0.042639836	0.282725068	0.150817316
TLK	2.43E+10	Communication Services	Communication Services	21.51	0.71748	0.219513405	0.39450528	0.298827231	0.13985862	27.13616886	6.649658236	543.7272039	0.422412344	1.117360676	1.102630965	0.060463191	0.12428746	0.03908281	-0.028545904	0.058727122	0.212929415	0.154202293	1339706476	0.07000341	4.583543562	0.485705996	6653.348962	0.620371731	0.032379501	0.249913174	0.129563002
VRSN	2.43E+10	Online Media	Technology	210.55	0.83477106	0.421804153	0.221439386	-0.382343587	0.227573929	2.128580745	0	710.3054877	1.58483262	1.360398315	1.360398315	0.040707238	0.118660204	0.074442352	0.061141589	0.095236251	-0.637282402	-0.732518654	578933618.6	0.111559102	0	0	87.19196865	0.926803211	0.268767756	0.241249561	1.114065265
PAYX	2.43E+10	Business Services	Industrials	67.68	0.701928827	0.262488852	0.617862856	0.409588863	0.117106944	42.61583711	0	775.6844045	0.713691612	1.122317686	1.122317686	0.084269271	0.105420334	0.06905104	0.083101123	0.100865528	0.372820137	0.271954609	608720770.1	0.085512293	0.03022782	0.804176565	53.99108264	1.019182771	0.088235601	0.220183731	0.400736242
CMG	2.43E+10	Restaurants	Consumer Cyclical	870.23	0.66266367	0.049976123	0.210185738	0.139915132	0.083707003	3.693058261	4.255426284	195.908963	0.378799928	2.025327125	1.974247114	0.068929845	1.356998402	1.325170637	0.293642244	0.105507289	0.099018007	-0.006489282	-10504604.35	-0.017313903	0	0	279.9189632	1.108935822	0.143291347	0.388467471	0.368863181
IDXX	2.40E+10	Medical Diagnostics & Research	Healthcare	282.08	0.558158354	0.145334	0.347944514	-9.283842077	0.181504175	39.80870325	72.82554037	284.5946341	1.013747376	0.92348686	0.71411113	0.101407212	0.192852565	0.162848427	0.182810429	0.08038612	0.355897326	0.275511206	217974491.3	-4.481707148	0	0	91.69827509	0.83916379	0.318226191	0.275523844	1.154986031
AZO	2.39E+10	Retail - Apparel & Specialty	Consumer Cyclical	1023.16	0.529250676	0.120744362	0.344321094	-0.819258597	0.146470439	8.848877204	263.0393922	285.6568699	1.181589358	0.90959661	0.133067209	0.046148563	0.087934935	0.045200618	0.145059614	0.075487263	0.39227811	0.316790848	1072015094	0.018082161	0	0	1186.018605	0.866793987	0.113387377	0.24966037	0.454166502
A	2.36E+10	Medical Diagnostics & Research	Healthcare	76.37	0.52036	0.112426905	0.369176215	0.103892102	0.056366261	57.83283156	108.3051727	731.8103576	0.459645694	3.493212314	3.001678983	-0.040377957	-0.083333256	0.067100223	0.051255481	0.097309368	0.074495753	-0.022813614	-143655629.9	-0.021782311	0.009673688	0.365979483	26.82972516	1.040374094	0.1461085	0.234451863	0.623191892
PCAR	2.36E+10	Truck Manufacturing	Industrials	68.06	0.165776242	0.080225667	0.081071395	0.203529366	0.068613252	0	20.3299538	411.8660733	0.663988741	2.028764921	1.718283708	0.116542068	0.422985308	0.192104577	0.057981317	0.068870612	0.114934956	0.046064344	705701841.2	0.077799337	7077.874706	0.638072806	346.2976368	1.101268151	0.043350713	0.24846261	0.174475801
CSGP	2.35E+10	Business Services	Industrials	641.17	0.773129643	0.129759939	0.601444431	0.053362484	0.046726073	21.38578673	0	943.1213837	0.156420478	5.997508088	5.997508088	0.194840234	-4.984492633	2.378776852	0.331008838	0.101817652	0.050832312	-0.05098534	-117659779.1	0.192201718	0	0	-554.6690817	1.048719836	0.261013751	0.269614416	0.968100129
TEL	2.34E+10	Computer Hardware	Technology	70.82	0.333792173	0.162164901	0.16203958	0.214624506	0.107543875	62.93843064	73.08303781	537.63291	0.49648946	1.655468141	1.178857654	-0.004131336	0.053931051	0.001254658	0.041567336	0.108711393	0.151730691	0.043019298	593323480.1	0.037054902	0.020093802	0.268835269	50.11836863	1.220364067	0.036534208	0.252360036	0.144770181
PRU	2.33E+10	Insurance - Life	Financial Services	58.75	0.423221904	0.079004126	0.118754038	0.09844228	0.005854446	102.710991	0	4763.903811	0.941413298	137.8502384	137.8502384	0.092109694	0.021486865	-0.018319554	0.319556033	0.111742168	0.069170898	-0.04257127	-2853634744	0.071966124	1.387603346	0.355485648	980.798099	1.686703651	-0.009340991	0.338827918	-0.02756854
FMS	2.33E+10	Health Care Providers	Healthcare	38.7	0.32788	0.077718946	0.182525542	0.124160862	0.050495844	77.42318437	42.0898505	542.5445418	0.548478395	1.463377173	1.188600036	0.027137945	0.144133663	0.065793791	-0.017038639	0.091044047	0.069350703	-0.021693344	-395050585.2	0.052070054	0.022532631	0.231838895	56.12319724	1.285622679	0.023019241	0.287181709	0.080155665
EQR	2.32E+10	REITs	Real Estate	62.41	0.212871658	0.565399396	0.023942169	0.13742909	0.066793572	0	0	3025.190664	0.521056371	0.870767614	0.870767614	0.018144953	0.577239317	0.149015768	0.114874873	0.058134246	0.090754642	0.032620396	479134110.4	-0.006374834	0.067154307	1.135527176	187.5678927	0.683200582	-0.011817472	0.204865039	-0.057684181
SNPS	2.32E+10	Application Software	Technology	154.24	0.768906017	0.11160297	0.639380705	0.090398988	0.054898083	59.7351929	18.86539204	710.6708001	0.391724651	0.952188627	0.924393361	0.103438037	0.392546872	0.167630573	-0.046035588	0.111382335	0.084349678	-0.027032656	-89643271.47	0.061172867	0	0	36.6868158	1.144053044	0.251100963	0.23998224	1.046331441
EC	2.31E+10	Oil & Gas - Integrated	Energy	10.07	0.33512	0.06020706	0.123148235	0.074805376	0.033482327	37.01813243	37.55106353	767.1239596	0.596044286	1.349169337	1.120574466	-0.071160535	-0.326548162	0.62565099	-1.079483713	0.042290813	0.044548341	0.002257528	90347769.37	-0.05548719	8.898243889	0.580975584	5397.945537	1.67011684	0.020032118	0.454191921	0.044104963
RMD	2.31E+10	Medical Instruments & Equipment	Healthcare	159.41	0.587096337	0.171507797	0.359730677	0.190676448	0.113975303	73.9308435	106.7492089	514.9687444	0.402320166	3.267336355	2.63239913	0.109007953	0.039199781	0.078531689	0.081148532	0.059876623	0.135643845	0.075767222	192637475.3	0.036781336	0.01582029	0.524513786	144.9268826	0.589898193	0.220605537	0.224118697	0.984324556
LBRDA	2.31E+10	Communication Services	Communication Services	123.85	0.998650156	37.19414769	1.482618612	0.047777825	0.04259623	8.268810163	34.54184549	117890.4554	0.129641897	12.76670558	12.76670558	-0.064690936	-3.485535795	96.65714472	4.671518967	0.097520613	0.046299732	-0.05122088	-173442392.9	0.419860702	0	0	-9.227037017	1.022681332	0.201329976	0.264444064	0.761332937
WMB	2.30E+10	Oil & Gas - Midstream	Energy	19	0.763262554	0.044475946	0.086533866	0.018796894	0.008248265	14.98103807	27.82023817	2121.97055	0.790654792	0.627476187	0.578746569	0.015855971	-3.042014751	0.57673482	7.020092892	0.182930049	0.01133317	-0.171596879	-5649713360	0.193023381	0.06976715	-2.501608615	-0.466592149	1.66038353	-0.101902221	0.417396605	-0.244137637
WCN	2.30E+10	Waste Management	Industrials	87.29	0.430050035	0.075058392	0.213278849	0.055302678	0.027795408	42.38195266	0	879.5046112	0.529558413	1.182642904	1.182642904	0.225105668	-0.702024203	-1.703242266	0.26027986	0.066935377	0.033376036	-0.033559341	-218125893.4	0.393201425	0.0093511	0.089474941	37.56165767	0.78368866	0.212999535	0.181070742	1.176333253
LBRDK	2.30E+10	Communication Services	Communication Services	126.94	1	39.16176331	1.840203641	0.06076634	0.053470891	7.666159717	0	173192.0218	0.121661705	13.46412708	13.46412708	-0.109659079	-3.795562256	-0.523655709	4.89978288	0.099634646	0.057768528	-0.041866117	-303944476.2	0.441637112	0	0	-6.641359503	1.033305904	0.205552485	0.264484575	0.777181372
NTRSP	2.28E+10	Asset Management	Financial Services	25.01	1	3.622498062	0	0.123509428	0.009600286	0	0	117285.4709	0.922467571	9.689103737	9.689103737	7.18386197	0.135585528	0.106935479	0.297099298	0	0.12098527	0	0	0.056472484	0.067154712	0.313119765	-133623132.3	nan	#VALUE!	#VALUE!	#VALUE!
SPLK	2.28E+10	Application Software	Technology	143.615	0.810603358	-0.258081574	1.06136852	-0.287218238	-0.12758736	88.84910736	0	654.9501036	0.574392969	2.348018277	2.348018277	0.393713088	0.114568277	0.079765485	-0.217425103	0.137831646	-0.261614003	-0.399445649	-523793434.1	0.238919928	0	0	43.05411763	1.447814597	0.22142665	0.385633462	0.57418941
TSS	22781465984	Application Software	Technology	124.87	0.317616469	0.120336173	0.82814821	0.205010111	0.079924431	36.63730942	0	507.2402092	0.609005187	2.133655166	2.133655166	0.156578791	0.228475209	0.165895411	0.176942382	0	0.094174177	0	0	0.10397707	0.007910718	0.192476528	-320.6255278	nan	#VALUE!	#VALUE!	#VALUE!
MTCH	2.28E+10	Online Media	Technology	80.1	0.786029529	0.211665604	0.547955544	1.389010178	0.152797669	21.27387558	0	503.94626	0.836863713	1.148844095	1.148844095	0.184216434	0.352992596	0.262530381	0.366744677	0.056472865	0.189770353	0.133297488	234036161.3	0.186177684	0.009688987	0.232821343	113.1033078	0.556921625	0.462305111	0.392244784	1.178613789
CMI	2.27E+10	Industrial Products	Industrials	153.83	0.251470564	0.077535134	0.148392716	0.224342189	0.093479851	54.09352289	72.35602634	290.749947	0.577041163	1.696344205	1.089608745	0.046479104	0.151831731	0.036171712	0.124285672	0.111617462	0.183550606	0.071933144	644901745.4	-0.005241734	0.029653706	0.46066468	167.5024133	1.184109629	0.063505774	0.274376859	0.231454556
MFC	2.26E+10	Insurance - Life	Financial Services	11.69	0.41362	0.066882093	0.30858194	0.075363141	0.004413662	7.697125582	0	5377.175049	0.940344047	86.43427801	86.43427801	0.316484187	0.153536796	0.091314658	0.131315666	0.083824423	0.039091488	-0.044732935	-1951876367	0.049052014	0.0421863	0.544879039	377.0451296	1.273414232	-0.044168678	0.275979638	-0.160043249
FE	2.26E+10	Utilities - Regulated	Utilities	41.68	0.891733491	-0.061272357	0.540091908	0.043643959	-0.023534814	38.27443444	15.04074464	1223.169541	0.866272593	0.547564816	0.458561812	-0.057304397	-2.715997129	1.816474183	-0.824106032	0.054153858	-0.043388216	-0.097542074	-2376819638	-1.219460239	0.040654775	0.400119992	3.9064562	0.475280645	0.045046815	0.175819673	0.256210322
